UTC,latitude,longitude,CTEratio
7.6356e+06,18.19814682,-61.09919739,0.05145715
7.6392e+06,18.19895554,-61.12973404,0.05141255
7.6428e+06,18.19972229,-61.16027832,0.05137590
7.6464e+06,18.20052528,-61.19081879,0.05132975
7.65e+06,18.20132637,-61.22135544,0.05128287
7.6536e+06,18.20209122,-61.25189972,0.05124397
7.6572e+06,18.20289421,-61.28243637,0.05119442
7.6608e+06,18.20366478,-61.31298447,0.05115169
7.6644e+06,18.20447159,-61.34352112,0.05110023
7.668e+06,18.20523834,-61.37406540,0.05105527
7.6716e+06,18.20604324,-61.40460205,0.05100115
7.6752e+06,18.20681190,-61.43514633,0.05095391
7.6788e+06,18.20761871,-61.46568680,0.05089752
7.6824e+06,18.20838356,-61.49623108,0.05084988
7.686e+06,18.20918274,-61.52676773,0.05079159
7.6896e+06,18.20998573,-61.55730438,0.05073296
7.6932e+06,18.21079254,-61.58784485,0.05067241
7.6968e+06,18.21155357,-61.61838913,0.05062100
7.7004e+06,18.21235275,-61.64892578,0.05055928
7.704e+06,18.21315575,-61.67946243,0.05049648
7.7076e+06,18.21396255,-61.71000290,0.05043100
7.7112e+06,18.21476364,-61.74053955,0.05036554
7.7148e+06,18.21557236,-61.77107620,0.05029816
7.7184e+06,18.21633911,-61.80162048,0.05023840
7.722e+06,18.21717644,-61.83215332,0.05016229
7.7256e+06,18.21797562,-61.86268997,0.05009302
7.7292e+06,18.21877670,-61.89322662,0.05002264
7.7328e+06,18.21931076,-61.92378616,0.05001070
7.7364e+06,18.21970367,-61.95435715,0.05002880
7.74e+06,18.22031975,-61.98490143,0.04999639
7.7436e+06,18.22071457,-62.01547623,0.05001182
7.7472e+06,18.22110748,-62.04604721,0.05002725
7.7508e+06,18.22172165,-62.07659149,0.04999104
7.7544e+06,18.22211456,-62.10716248,0.05000458
7.758e+06,18.22251511,-62.13773346,0.05001471
7.7616e+06,18.22290802,-62.16830826,0.05002481
7.7652e+06,18.22330666,-62.19887924,0.05003306
7.7688e+06,18.22392654,-62.22942352,0.04999116
7.7724e+06,18.22432518,-62.25999451,0.04999711
7.776e+06,18.22471809,-62.29056549,0.05000307
7.7796e+06,18.22510910,-62.32114029,0.05000863
7.7832e+06,18.22550774,-62.35171127,0.05001155
7.7868e+06,18.22589111,-62.38228226,0.05001677
7.7904e+06,18.22628212,-62.41285324,0.05001893
7.794e+06,18.22667313,-62.44342804,0.05002071
7.7976e+06,18.22706413,-62.47399902,0.05002059
7.8012e+06,18.22745895,-62.50457001,0.05001857
7.8048e+06,18.22785568,-62.53514099,0.05001504
7.8084e+06,18.22825241,-62.56571579,0.05001075
7.812e+06,18.22865677,-62.59628677,0.05000381
7.8156e+06,18.22905350,-62.62685776,0.04999650
7.8192e+06,18.22944832,-62.65742874,0.04998954
7.8228e+06,18.22962189,-62.68803024,0.05003008
7.8264e+06,18.23001289,-62.71860123,0.05002200
7.83e+06,18.23040962,-62.74917221,0.05001127
7.8336e+06,18.23080063,-62.77974701,0.05000016
7.8372e+06,18.23120117,-62.81031799,0.04998600
7.8408e+06,18.23137093,-62.84091568,0.05002238
7.8444e+06,18.23176765,-62.87148666,0.05000707
7.848e+06,18.23215103,-62.90206146,0.04999369
7.8516e+06,18.23232079,-62.93265915,0.05002664
7.8552e+06,18.23275375,-62.96322632,0.04999959
7.8588e+06,18.23307419,-62.99379730,0.04999722
7.8624e+06,18.23339272,-63.02436829,0.04999333
7.866e+06,18.23370743,-63.05493927,0.04998982
7.8696e+06,18.23383713,-63.08553314,0.05002619
7.8732e+06,18.23415375,-63.11610413,0.05002042
7.8768e+06,18.23446846,-63.14667511,0.05001350
7.8804e+06,18.23478699,-63.17724991,0.05000393
7.884e+06,18.23510361,-63.20782089,0.04999435
7.8876e+06,18.23541832,-63.23838043,0.04998440
7.8912e+06,18.23558617,-63.26895142,0.05000558
7.8948e+06,18.23575211,-63.29952240,0.05002679
7.8984e+06,18.23614311,-63.33006668,0.04999633
7.902e+06,18.23630333,-63.36063766,0.05001563
7.9056e+06,18.23669243,-63.39118195,0.04998404
7.9092e+06,18.23686028,-63.42175674,0.04999953
7.9128e+06,18.23702431,-63.45232773,0.05001504
7.9164e+06,18.23741341,-63.48287201,0.04997965
7.92e+06,18.23757935,-63.51344299,0.04999249
7.9236e+06,18.23774147,-63.54401779,0.05000534
7.9272e+06,18.23790359,-63.57458878,0.05001743
7.9308e+06,18.23829651,-63.60513306,0.04997674
7.9344e+06,18.23850060,-63.63570404,0.04997668
7.938e+06,18.23852348,-63.66633224,0.05001650
7.9416e+06,18.23872375,-63.69692993,0.05001492
7.9452e+06,18.23892975,-63.72753143,0.05001182
7.9488e+06,18.23913002,-63.75812912,0.05000798
7.9524e+06,18.23933029,-63.78872681,0.05000450
7.956e+06,18.23957062,-63.81931305,0.04998965
7.9596e+06,18.23974037,-63.84988403,0.04998997
7.9632e+06,18.23990631,-63.88045883,0.04999030
7.9668e+06,18.24006462,-63.91102982,0.04999064
7.9704e+06,18.24022675,-63.94160080,0.04998869
7.974e+06,18.24039268,-63.97217178,0.04998561
7.9776e+06,18.24056053,-64.00274658,0.04998101
7.9812e+06,18.24072456,-64.03331757,0.04997566
7.9848e+06,18.24078941,-64.06391144,0.04999232
7.9884e+06,18.24088669,-64.09449005,0.04999988
7.992e+06,18.24116516,-64.12503052,0.04996566
7.9956e+06,18.24126244,-64.15562439,0.04997057
7.9992e+06,18.24135017,-64.18621826,0.04997698
8.0028e+06,18.24151611,-64.21679688,0.04996519
8.0064e+06,18.24145889,-64.24740601,0.05000199
8.01e+06,18.24163055,-64.27796936,0.04998638
8.0136e+06,18.24180031,-64.30856323,0.04997041
8.0172e+06,18.24182320,-64.33916473,0.04998596
8.0208e+06,18.24198723,-64.36975098,0.04996884
8.0244e+06,18.24215698,-64.40032959,0.04994907
8.028e+06,18.24232674,-64.43092346,0.04992892
8.0316e+06,18.24249649,-64.46150970,0.04990688
8.0352e+06,18.24266434,-64.49208832,0.04988445
8.0388e+06,18.24283409,-64.52267456,0.04986089
8.0424e+06,18.24333572,-64.55325317,0.04976213
8.046e+06,18.24394989,-64.58383942,0.04963756
8.0496e+06,18.24455833,-64.61442566,0.04951261
8.0532e+06,18.24517250,-64.64500427,0.04938577
8.0568e+06,18.24578094,-64.67559052,0.04925893
8.0604e+06,18.24639511,-64.70616913,0.04912942
8.064e+06,18.24729919,-64.73668671,0.04893537
8.0676e+06,18.24836349,-64.76717377,0.04870334
8.0712e+06,18.24942398,-64.79765320,0.04847169
8.0748e+06,18.25048828,-64.82814026,0.04823815
8.0784e+06,18.25154877,-64.85861206,0.04800422
8.082e+06,18.25283241,-64.88906097,0.04771980
8.0856e+06,18.25433922,-64.91948700,0.04738411
8.0892e+06,18.25584602,-64.94988251,0.04704804
8.0928e+06,18.25735092,-64.98030853,0.04671121
8.0964e+06,18.25885582,-65.01070404,0.04637248
8.1e+06,18.26081085,-65.04094696,0.04593313
8.1036e+06,18.26276207,-65.07121277,0.04549377
8.1072e+06,18.26471329,-65.10145569,0.04505290
8.1108e+06,18.26666832,-65.13176727,0.04461051
8.1144e+06,18.26906013,-65.16189575,0.04407015
8.118e+06,18.27145195,-65.19203186,0.04352789
8.1216e+06,18.27384186,-65.22217560,0.04298563
8.1252e+06,18.27650070,-65.25230408,0.04238299
8.1288e+06,18.27934074,-65.28242493,0.04173783
8.1324e+06,18.28218460,-65.31253052,0.04109152
8.136e+06,18.28523254,-65.34254456,0.04039889
8.1396e+06,18.28850555,-65.37245178,0.03965499
8.1432e+06,18.29176903,-65.40235138,0.03891186
8.1468e+06,18.29540062,-65.43222809,0.03808593
8.1504e+06,18.29910660,-65.46208191,0.03724292
8.154e+06,18.30303192,-65.49184418,0.03634941
8.1576e+06,18.30717087,-65.52151489,0.03540804
8.1612e+06,18.31148911,-65.55113983,0.03442567
8.1648e+06,18.32264519,-65.57438660,0.03192696
8.1684e+06,18.34217834,-65.59057617,0.02757055
8.172e+06,18.36033249,-65.60922241,0.02351717
8.1756e+06,18.37689781,-65.63015747,0.01981619
8.1792e+06,18.39180183,-65.65301514,0.01648091
8.1828e+06,18.40492821,-65.67758179,0.01354017
8.1864e+06,18.41631126,-65.70356750,0.01098526
8.19e+06,18.42595482,-65.73070526,0.00881427
8.1936e+06,18.43401146,-65.75877380,0.00699492
8.1972e+06,18.44055367,-65.78756714,0.00551011
8.2008e+06,18.44583702,-65.81688690,0.00430442
8.2044e+06,18.45001411,-65.84661865,0.00334329
8.208e+06,18.45320702,-65.87662506,0.00259975
8.2116e+06,18.45573616,-65.90682220,0.00200202
8.2152e+06,18.45769119,-65.93714905,0.00153075
